Country,Level,Branch,Department,Name,State,Issues,URL,Table No,Table Rows,Link Column,Party Column,Term Start Column,Term End Column,District,Dynamic Parse,Read columns right to left,Find Date,Parse Rowspan,Rep Link,Party Link,Notes,Alt Link
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Pennsylvania,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Pennsylvania,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Pennsylvania,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Pennsylvania,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Pennsylvania,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Pennsylvania,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Pennsylvania,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Tennessee,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Tennessee,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Tennessee,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Tennessee,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Tennessee,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Tennessee,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Tennessee,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Texas,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Texas,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Texas,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Texas,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Texas,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Texas,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Texas,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Virginia,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Virginia,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Virginia,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Virginia,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Virginia,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Virginia,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Virginia,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Washington,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Washington,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Washington,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Washington,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Washington,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Washington,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Washington,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Wisconsin,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Wisconsin,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Wisconsin,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Wisconsin,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Wisconsin,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Wisconsin,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court for the Western District of Wisconsin,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Wisconsin,3,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court for the Western District of Wisconsin,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Wisconsin,3,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court for the Western District of Wisconsin,Probably need a judge function,https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Western_District_of_Wisconsin,3,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,District Court of Guam,Probably need a judge function,https://en.wikipedia.org/wiki/District_Court_of_Guam,2,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court of Guam,Probably need a judge function,https://en.wikipedia.org/wiki/District_Court_of_Guam,2,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court of Guam,Probably need a judge function,https://en.wikipedia.org/wiki/District_Court_of_Guam,2,3,3,0,8,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Active,
United States of America,Federal,Judicial,District Court,Judge,District Court of Guam,Probably need a judge function,https://en.wikipedia.org/wiki/District_Court_of_Guam,4,3,3,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Chief Judge,District Court of Guam,Probably need a judge function,https://en.wikipedia.org/wiki/District_Court_of_Guam,4,3,3,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Senior Judge,District Court of Guam,Probably need a judge function,https://en.wikipedia.org/wiki/District_Court_of_Guam,4,3,3,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Past,
United States of America,Federal,Judicial,District Court,Judge,Eastern District of South Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,58,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Chief Judge,Eastern District of South Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,58,3,2,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Senior Judge,Eastern District of South Carolina,Probably need a judge function,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,58,3,2,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Judge,Western District of South Carolina,Western District of South Carolina,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,64,3,2,0,5,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Chief Judge,Western District of South Carolina,Western District of South Carolina,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,64,3,2,0,6,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,District Court,Senior Judge,Western District of South Carolina,Western District of South Carolina,https://en.wikipedia.org/wiki/List_of_former_United_States_district_courts,64,3,2,0,7,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,
United States of America,Federal,Judicial,Supreme Court,,,,https://en.wikipedia.org/wiki/List_of_justices_of_the_Supreme_Court_of_the_United_States,2,3,2,0,7,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
United States of America,Federal,Legislative,House of Representatives,U. S. Representative,Alabama,,https://en.wikipedia.org/wiki/List_of_United_States_representatives_from_Alabama,1,4,1,3,2,2,4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,
United States of America,Federal,Legislative,House of Representatives,U. S. Representative,Alaska,,https://en.wikipedia.org/wiki/List_of_United_States_representatives_from_Alaska,1,4,1,2,3,3,4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,
United States of America,Federal,Legislative,House of Representatives,U. S. Delegate,American Samoa,,https://en.wikipedia.org/wiki/American_Samoa%27s_at-large_congressional_district,3,3,1,2,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,
